drink_name,recipe,recipe_url,url_of_image
Chocolate Cookies With Mocha Glaze,"2 cups all-purpose flour (sifted), 1 teaspoon baking powder (double-acting), 1/2 cup cocoa powder (unsweetened), 1/2 teaspoon salt, 1 cup (minus 1 tablespoon) milk, 1 tablespoon vinegar, 1 teaspoon baking soda, 5 1/2 tablespoons butter (softened), 1 cup granulated sugar, 1 egg (slightly beaten), 1 1/2 teaspoons vanilla extract, for the mocha glaze:, 1 1/2 cups confectioners sugar, 2 1/2 tablespoons butter (melted), 2 tablespoons cocoa powder (unsweetened), 2 1/2 tablespoons hot coffee or espresso (or more, for drizzling), 1/4 teaspoon salt",https://www.thespruceeats.com/chocolate-cookies-with-mocha-glaze-3053435,https://www.thespruceeats.com/thmb/es2BpH-aioAs9rGLEpvQg4nfYA8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/mocha-cookies-136820977-566d5bd13df78ce1618e1205.jpg
Whoopie Pies,"for the whoopie pies:, 4 large egg yolks, 2/3 cup milk, 1 teaspoon vanilla extract, 1 cup granulated sugar, 2 cups all-purpose flour, 2 teaspoons baking powder, 1/4 teaspoon salt, 8 tablespoons butter (softened), for the chocolate filling:, 5 tablespoons butter(softened), 3 cups confectioners sugar, 3 tablespoons unsweetened cocoa powder, 1 teaspoon vanilla extract, 2 tablespoons heavy cream, 2 to 4 tablespoons coffee (hot and strong, or espresso, or very hot water), 1/4 cup confectioners sugar, 1 tablespoon unsweetened cocoa powder, for topping, optional",https://www.thespruceeats.com/vanilla-whoopie-pies-with-creamy-chocolate-filling-3052365,https://www.thespruceeats.com/thmb/kXdiX_6QY1Q712GeBRPZRf_k9pA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/vanilla-whoopie-pies-15-591caa325f9b58f4c0e0d66f.jpg
German Iced Coffee,"2 cupscold coffee, 1/4 cup evaporated milk, 2 to 3 teaspoons sugar, 1 cup vanilla ice cream",https://www.thespruceeats.com/eiskaffee-recipe-coffee-and-ice-cream-1446799,https://www.thespruceeats.com/thmb/5j-dD5B3UgDvX7EeWUMDDYBeIS8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/coffee_and_ice_cream-608926661-588e28c75f9b5874ee1e5dae.jpg
Iced Café Canario,"9 ounces/252 grams heavy whipping cream, 1/4 teaspoon vanilla extract, 8 ounces/250 milliliters espresso coffee, 8 ounces/224 grams sweetened condensed milk, 4 tablespoon cocoa powder",https://www.thespruceeats.com/cafe-canario-or-cafe-bombon-recipe-3082956,https://www.thespruceeats.com/thmb/DlIcUp-au2KGUImiwa4Za07kLr4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/ground-coffee-and-beans-540712455-584704295f9b5851e51ff997.jpg
Light Flight,"2 ounces cold brew coffee, 3/4 ounce fernet-vallet, 1 1/2  ounces  st. germain liqueur, 4 to 5 ounces tonic, 1 lemon twist, ",https://www.thespruceeats.com/light-flight-4133909,https://www.thespruceeats.com/thmb/YQW-B49gL2NC43GuOb2R2N_V0Gw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/light_flight_coffee_cocktails-58efc9965f9b582c4d594f93.jpg
The Irish Coffee,"2 oz. whiskey (irish), 4 oz. coffee (warm), 0.5 oz. simple syrup, garnish: whipped cream (fresh), garnish: nutmeg (fresh grated",https://www.thespruceeats.com/irish-coffee-recipe-4133950,https://www.thespruceeats.com/thmb/a8OWgQ6CF6jk_8pfsK03cHRmsv0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/irish_coffee_coffee_cocktails-58efc96b3df78cd3fcc92e14.jpg
Espresso Martini,"1 1/2 ounces vodka, 3/4 ounce coffee liqueur, 1/4 ounce crème de cacao, 1 ouncechilled espresso, garnish: 3 coffee beans",https://www.thespruceeats.com/espresso-martini-recipe-761050,https://www.thespruceeats.com/thmb/Wr_rbtLhau2S7xewlBhh_KfAdkU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/espresso-martini-recipe-761050-5-5b490046c9e77c0037b55421.jpg
Vegan Irish Coffee Recipe,"2/3 cup coffee (strong brewed, hot), 2 tbsp. irishwhiskey, 2 tsp. raw sugar, optional: vegan whipped cream or whipped topping",https://www.thespruceeats.com/vegan-irish-coffee-recipe-3376434,https://www.thespruceeats.com/thmb/EZwhsYOYBi63pjkJx9eAZOuJybk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/irish-coffee-56a9bfa23df78cf772aa2f07.jpg
Award-Winning Green Tea Fruit Smoothie Recipe,"5 green tea ice cubes, 1/2 cup plain yogurt or kephir / kefir, 1/2 banana, 1/2 peach, sliced, 1/2 cup blueberries or strawberries",https://www.thespruceeats.com/fruity-green-tea-smoothie-recipe-765438,https://www.thespruceeats.com/thmb/EVeZ2xGzybLCHTGE1HbT6GLMmr4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/glass-of-green-tea-fruit-smoothie-with-asian-teapot-and-cups-in-background-studio-shot-585824973-582d03653df78c6f6ac81374.jpg
Thanksgiving Cider,"1 1/2 ounces pumpkin vodka, 4 to 6 ounces apple cider, 1 splash club soda, lemon wedge",https://www.thespruceeats.com/thanksgiving-cider-recipe-760980,https://www.thespruceeats.com/thmb/48ddqvP9BZuwekqZi9OEBWxVO0I=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/thanksgiving-cider-recipe-760980-hero-01-0bebd0bd62f14c27b8b0bf796fa4762a.jpg
Pumpkin Ginger Scones with Sweet Tahini Glaze,"for the pumpkin ginger scones:, 2 cups all-purpose flour, 1/2cup granulated sugar, 1 teaspoon baking powder, 1/2 teaspoon baking soda, 1 teaspoon salt, 1 teaspoon ground cinnamon, 1 teaspoon ground ginger, 1 stick (8 tablespoons) unsalted butter (chilled and cut into 1/2 pieces), 1/2 cup unsweetened pumpkin puree (do not use pumpkin pie filling), 1/2 cup heavy cream, 1 teaspoon vanilla extract, for the sweet tahini glaze:, 1/2 cup powdered (confectioners) sugar, 2 tablespoons milk (or cream), 1 tablespoon plain tahini (sesame paste), pinch of sea salt",https://www.thespruceeats.com/pumpkin-ginger-scones-4151933,https://www.thespruceeats.com/thmb/WWAozEXJQbha7e95nrhXY1vjyNk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/aIMG_7791fsq-59cd05f4b501e8001060fe4b.jpg
Iced Lemongrass Tea,"1 liter cooled green (or oolong) tea, 1 liter cooledlemongrass brew, 1/2 cup sugar syrup (or to taste), 1 tablespoon kalamansi juice (or to taste",https://www.thespruceeats.com/iced-lemongrass-tea-3030196,https://www.thespruceeats.com/thmb/wAfIPZR4O6LR5JsLi3cYQyM3jiU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/lemongrass-tea-56a8a71c3df78cf7729f6d6b.jpg
Shandy,"1 (12 ounce) bottle lager-style beer , ½ cup prepared lemonade ",https://www.allrecipes.com/recipe/149943/shandy/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2469721.jpg
Nova Scotia Beer Warmer,"1 (12 fluid ounce) can beer , 3 dashes hot pepper sauce (e.g. tabasco™) ",https://www.allrecipes.com/recipe/83944/nova-scotia-beer-warmer/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F970747.jpg
John's Tasty German Cherry Beer,"½ cup cherry juice , 1 (12 fluid ounce) can or bottle wheat beer (hefeweizen) ",https://www.allrecipes.com/recipe/49659/johns-tasty-german-cherry-beer/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5238384.jpg
Strawberry Beer Margaritas,"1 pound fresh strawberries, hulled and cut into chunks , 12 fluid ounces white tequila , 1 (12 fluid ounce) can or bottle lemon-lime flavored carbonated beverage , 1 (12 fluid ounce) can or bottle light beer , 1 (12 fluid ounce) can frozen limeade concentrate, thawed ,   ice, or as needed , 1 teaspoon kosher salt for rimming glasses  (optional",https://www.allrecipes.com/recipe/232389/strawberry-beer-margaritas/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1006403.jpg
Beer Margaritas,"1 (12 fluid ounce) can frozen limeade concentrate , 12 fluid ounces tequila , 12 fluid ounces water , 12 fluid ounces beer ,   ice , 1  lime, cut into wedges ",https://www.allrecipes.com/recipe/63191/beer-margaritas/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F176919.jpg
Beermosa,"1 (12 fluid ounce) can or bottle beer , 4 fluid ounces orange juice ",https://www.allrecipes.com/recipe/244845/beermosa/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5260709.jpg
Stout and Ale,"1 (12 fluid ounce) bottle lager beer (such as harp®) , 1 (12 fluid ounce) can or bottle irish stout beer (such as guinness®) ",https://www.allrecipes.com/recipe/216528/stout-and-ale/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9086674.jpg
Summer Beer II,"1 (12 fluid ounce) can frozen pink lemonade concentrate, thawed , 12 fluid ounces water , 12 fluid ounces vodka , 1 (12 fluid ounce) can or bottle beer ",https://www.allrecipes.com/recipe/20402/summer-beer-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F428388.jpg
Beergarita,"6 (12 fluid ounce) cans or bottles beer , 1 (12 fluid ounce) can frozen limeade concentrate (such as minute maid®) , 12 fluid ounces tequila , 6 cups ice cubes ",https://www.allrecipes.com/recipe/245788/beergarita/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3172282.jpg
Beer Floats,"1 cup chocolate stout beer , 1 scoop coffee ice cream , 1 pinch unsweetened cocoa powder , 1 cup belgian-style raspberry sour beer , 1 scoop vanilla ice cream ",https://www.allrecipes.com/recipe/270577/beer-floats/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6348105.jpg
Micheladas with Tajin,"1  lime, juiced , 1 teaspoon chile-lime seasoning (such as tajin®), or more to taste ,   ice , ½ cup tomato juice cocktail (such as clamato®), chilled , 1 tablespoon chamoy (mexican chili fruit condiment)  (optional), 1 teaspoon hot pepper sauce (such as tapatio®) , 1 teaspoon worcestershire sauce , 1 teaspoon soy sauce , ¼ teaspoon cayenne pepper  (optional), 1 (12 fluid ounce) can or bottle dark beer (such as dos equis xx cerveza) ",https://www.allrecipes.com/recipe/278634/micheladas-with-tajin/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8533125.jpg
Granny Smackers,"1 (12 fluid ounce) can or bottle beer , 1 (6 ounce) can frozen lemonade concentrate , 3 fluid ounces vodka ",https://www.allrecipes.com/recipe/54696/granny-smackers/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F824293.jpg
Corona&reg; Sunrise,"1 (12 ounce) bottle lager beer (such as corona®) , 1 fluid ounce tequila , 1 fluid ounce orange juice , 2 teaspoons grenadine syrup , 1 teaspoon lime juice ",https://www.allrecipes.com/recipe/283944/corona-sunrise/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9139097.jpg
Summer Beer I,"4 cups ice cubes , 1 (6 ounce) can frozen lemonade concentrate , 1 (12 fluid ounce) can or bottle beer , 12 fluid ounces vodka ",https://www.allrecipes.com/recipe/19747/summer-beer-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F832056.jpg
Joe's Famous Michelada,"  coarse salt for rim of mug, or as needed ,   ice cubes , ¼ teaspoon salt , 1  lemon, juiced , 1 dash hot pepper sauce (such as tabasco®), or to taste , ½ teaspoon soy sauce , 109½ cups tomato and clam juice cocktail (such as clamato®), or as needed , ½ cup cold beer ",https://www.allrecipes.com/recipe/214085/joes-famous-michelada/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3124420.jpg
Flaming Doctor Pepper I,"1 cup beer , 1 fluid ounce amaretto liqueur , ¼ fluid ounce 151 proof rum ",https://www.allrecipes.com/recipe/24223/flaming-doctor-pepper-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3227333.jpg
"Hop, Skip, and Go Naked","6 (12 fluid ounce) cans or bottles beer , 1 (12 fluid ounce) can frozen lemonade concentrate , 1 pint whiskey ",https://www.allrecipes.com/recipe/20205/hop-skip-and-go-naked/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F614279.jpg
Coronarita,"2 (12 fluid ounce) cans or bottles lemon-lime soda, or more to taste , 1 (12 ounce) bottle mexican beer (such as corona®) , 1 (12 fluid ounce) can frozen limeade concentrate , 12 fluid ounces tequila ,   ice , 2 leaves mint, chopped, or more to taste  (optional",https://www.allrecipes.com/recipe/247217/coronarita/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3649216.jpg
Michelada,"  coarse salt , 3 cubes  ice , 1  lime, juiced , 1 (12 fluid ounce) can or bottle mexican beer , ½ teaspoon steak sauce , 1 dash cayenne pepper , 1 dash black pepper , 1 pinch dried oregano , 1 pinch dried basil ",https://www.allrecipes.com/recipe/44395/michelada/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F941715.jpg
Delicious Spicy Micheladas,"1 (64 ounce) bottle tomato and clam juice cocktail (such as clamato®) , 1 (12 fluid ounce) can frozen orange juice concentrate, thawed , 5  limes, juiced , ⅓ cup worcestershire sauce , ½ cup hot sauce (such as valentina® or tabasco®) , 3 tablespoons ground black pepper , 109½ teaspoons cayenne pepper, or to taste , 2 tablespoons salt ,   salt for rimming glasses , 24 wedges lime ,   ice cubes , 24 (12 fluid ounce) cans mexican beer ",https://www.allrecipes.com/recipe/220261/delicious-spicy-micheladas/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F841984.jpg
JoeDogg's Spicy Red Beer,"1 (12 fluid ounce) can or bottle beer , 1 (5.5 ounce) can tomato-vegetable juice cocktail , 1 dash louisiana-style hot sauce , 1 dash worcestershire sauce , 1 pinch seasoning salt ",https://www.allrecipes.com/recipe/20436/joedoggs-spicy-red-beer/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F785178.jpg
The Brunch Box,"1 fluid ounce montenegro amaro liqueur , 1 fluid ounce freshly squeezed grapefruit juice , 5 fluid ounces lager beer, chilled ",https://www.allrecipes.com/recipe/256028/the-brunch-box/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4114242.jpg
Tajin&reg; Michelada,"1 teaspoon chili-lime seasoning (such as tajin®) , ½  lime, cut into 2 wedges ,   ice as needed , ¾ teaspoon soy-based liquid seasoning (such as maggi® jugo) , ¾ teaspoon mexican-style hot sauce (such as valentina®) , 3 fluid ounces tomato and clam juice cocktail (such as clamato®) , 1 (12 fluid ounce) bottle light mexican beer (such as modelo®) ",https://www.allrecipes.com/recipe/278655/tajin-michelada/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7693002.jpg
The Red-Headed Step Child,"1 pint beer , 1 (1.5 fluid ounce) jigger whiskey , ½ (1.5 fluid ounce) jigger grenadine syrup ",https://www.allrecipes.com/recipe/45761/the-red-headed-step-child/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F971333.jpg
Party Beer,"4 (12 fluid ounce) cans or bottles light beer , 2 (12 ounce) cans frozen lemonade concentrate (such as minute maid®) , 12 fluid ounces vodka ",https://www.allrecipes.com/recipe/245787/party-beer/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3422271.jpg
Irish Stout with Whiskey,"1 (12 fluid ounce) can or bottle irish stout beer , 1 (1.5 fluid ounce) jigger irish whiskey ",https://www.allrecipes.com/recipe/22715/irish-stout-with-whiskey/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3369753.jpg
Zima Plus,"1 (12 fluid ounce) can or bottle clear malt liquor , 1 (1.5 fluid ounce) jigger blackberry brandy ",https://www.allrecipes.com/recipe/20508/zima-plus/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4556603.jpg
Pompous Mexican,"1 (12 ounce) bottle mexican beer , ½ (1.5 fluid ounce) jigger full-flavored gin such as tanqueray or plymouth , 3 tablespoons fresh lemon juice ",https://www.allrecipes.com/recipe/134020/pompous-mexican/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1006234.jpg
Old Virginia Wassail Cider,"2 quarts apple cider , 2 cups orange juice , 1 (46 fluid ounce) can pineapple juice , 2 (3 inch) cinnamon sticks , 1 tablespoon whole cloves , ½ cup honey ",https://www.allrecipes.com/recipe/77899/old-virginia-wassail-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F937513.jpg
Hot Spiked Cider,"1 quart water , 3  orange spice tea bags , ½ cup light brown sugar , 2 cups apple cider , 109½ cups light rum , 8  cinnamon sticks , 3 teaspoons butter ",https://www.allrecipes.com/recipe/18942/hot-spiked-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1700738.jpg
Easy Apple Cider,"1 (64 fluid ounce) bottle apple cider , 3  cinnamon sticks , 1 teaspoon whole allspice , 1 teaspoon whole cloves , ⅓ cup brown sugar ",https://www.allrecipes.com/recipe/42022/easy-apple-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F244619.jpg
Hot Apple Cider,"6 cups apple cider , ¼ cup real maple syrup , 2  cinnamon sticks , 6  whole cloves , 6  whole allspice berries , 1  orange peel, cut into strips , 1  lemon peel, cut into strips ",https://www.allrecipes.com/recipe/9501/hot-apple-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1061270.jpg
Apple Pie in a Jar Drink,"1 gallon apple cider , 1 gallon apple juice , 6 (3 inch) cinnamon sticks , 109½ cups white sugar, or to taste , 1 (1 liter) bottle 190 proof grain alcohol (such as everclear™) ",https://www.allrecipes.com/recipe/165814/apple-pie-in-a-jar-drink/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F162903.jpg
Homemade Apple Cider,"10  apples, quartered , ¾ cup white sugar , 1 tablespoon ground cinnamon , 1 tablespoon ground allspice ",https://www.allrecipes.com/recipe/211772/homemade-apple-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1113438.jpg
Hot Spiced Cider,"¼ cup packed brown sugar , ½ teaspoon whole allspice , 1 teaspoon whole cloves , 1  cinnamon stick , ¼ teaspoon salt , 1 pinch ground nutmeg , 1 large orange, quartered with peel , 2 quarts apple cider ",https://www.allrecipes.com/recipe/9423/hot-spiced-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F160584.jpg
Cranberry Wassail,"½ gallon apple cider , ½ gallon cranberry juice , 1 cup lemon juice , 109¼ cups pineapple juice , 1 large orange, thinly sliced , 24  whole cloves , ¼ cup clover honey , ½ cup white sugar , 4  cinnamon sticks , 1 teaspoon ground nutmeg , 1 teaspoon ground allspice , ½ teaspoon ground ginger , 12  fresh mint leaves , 12  orange slices for garnish ",https://www.allrecipes.com/recipe/153650/cranberry-wassail/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6164407.jpg
Hot Spiced Cranberry Cider,"2 quarts apple cider , 6 cups cranberry juice , ¼ cup packed brown sugar , 4  cinnamon sticks , 109½ teaspoons whole cloves , 1  lemon, thinly sliced ",https://www.allrecipes.com/recipe/32555/hot-spiced-cranberry-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3955.jpg
Texas Hot Apple Cider,"1 gallon apple cider , 1 quart pineapple juice , 1 pinch ground nutmeg, or more to taste , 20  whole cloves , 1  orange  , 5  cinnamon sticks, or more to taste ",https://www.allrecipes.com/recipe/231978/texas-hot-apple-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1051070.jpg
Grandma's Wassail,"2 gallons apple cider , 2 cups fresh orange juice , 1 cup lemon juice , 1 cup pineapple juice , 1 cup white sugar , 1 teaspoon whole cloves , 1  cinnamon stick, broken into pieces ",https://www.allrecipes.com/recipe/230045/grandmas-wassail/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1871052.jpg
Christmas Wassail,"½ gallon apple cider , 1 (46 fluid ounce) can pineapple juice , 46 fluid ounces cranberry juice cocktail , 1  orange, thinly sliced , 5  cinnamon sticks , 1 tablespoon whole allspice berries , 1 tablespoon whole cloves ",https://www.allrecipes.com/recipe/233377/christmas-wassail/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1080368.jpg
Twisted Apple Cider,"2 cups apple cider , ½ cup spiced rum , ¼ cup cinnamon schnapps , 4 cubes  ice cubes ",https://www.allrecipes.com/recipe/129018/twisted-apple-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7770779.jpg
Hot Cinnamon Apple Brandy Cider,"½ gallon fresh apple cider , 1 cup apple brandy  (optional), ¼ cup brown sugar , 1 tablespoon brown sugar , ¼ cup honey , 1 teaspoon ground cinnamon , ¾ teaspoon ground ginger , ½ teaspoon ground nutmeg , ½ teaspoon ground cloves , ½ teaspoon ground black pepper , 1 pinch salt , 10 thin strips orange zest , 10 small cinnamon sticks ",https://www.allrecipes.com/recipe/261475/hot-cinnamon-apple-brandy-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4129724.jpg
Hot Buttered Apple Cider,"1 (16 ounce) bottle apple cider , ½ cup pure maple syrup , ½ cup butter, softened , ½ teaspoon ground nutmeg , ½ teaspoon ground allspice ",https://www.allrecipes.com/recipe/23529/hot-buttered-apple-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F279577.jpg
Spiked Fall Cider,"2 cups apple cider , ½ cup orange juice , ¼ cup peach schnapps , ¼ cup triple sec (orange-flavored liqueur) , 1 pinch ground cinnamon , 1 pinch ground nutmeg ",https://www.allrecipes.com/recipe/128928/spiked-fall-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F723424.jpg
Spiced Orange Cider Mix,"1 cup white sugar , 1 cup orange flavored drink mix (such as tang®) , ½ cup instant tea powder , ½ teaspoon ground cinnamon , ½ teaspoon ground cloves ",https://www.allrecipes.com/recipe/213212/spiced-orange-cider-mix/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F338662.jpg
Danny's Warm and Fuzzy Apple Cider,"7 cups apple cider , ⅓ cup brown sugar , 4  cinnamon sticks , 1 teaspoon whole allspice , 1 teaspoon whole cloves , 1 tablespoon lemon zest , 109½ cups dark rum , ½ cup butterscotch schnapps ",https://www.allrecipes.com/recipe/162946/dannys-warm-and-fuzzy-apple-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F613290.jpg
Hot Cider Punch,"3 cups apple juice , 209½ cups unsweetened pineapple juice , 2 cups cranberry juice , ¼ cup brown sugar , 2  cinnamon sticks , 2 teaspoons whole cloves , 2 teaspoons ground allspice ",https://www.allrecipes.com/recipe/149846/hot-cider-punch/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1767420.jpg
Spiked Hot Apple Cider,"1 gallon apple cider , 3  cinnamon sticks, broken into halves , 1  orange peel, cut into 1-inch chunks , 2 tablespoons raisins, or to taste , 1 tablespoon whole cloves, or to taste , 1 (750 milliliter) bottle spiced rum ",https://www.allrecipes.com/recipe/235526/spiked-hot-apple-cider/,http://lemonadeandlipstick.com/wp-content/uploads/2014/11/applecider.jpg
Holiday Apple Wassail,"1 gallon apple cider , 6  apples, cored and cut into 1 inch chunks , 4 (2 inch) whole cinnamon sticks , ¼ teaspoon ground mace , ¼ teaspoon anise seed , 1 teaspoon ground cinnamon , 1 teaspoon ground nutmeg , 1 teaspoon ground ginger , 3 tablespoons brown sugar , 1  orange, thinly sliced , 1  lemon, thinly sliced ",https://www.allrecipes.com/recipe/181762/holiday-apple-wassail/,https://www.mybakingaddiction.com/wp-content/uploads/2020/10/lr-6762.jpg.webp
The Spiced Cider Project,"2  oranges , 60  whole cloves , 2 (6 ounce) cans frozen apple juice concentrate, thawed , 309½ cups water , 4 (2 inch) sticks cinnamon sticks ",https://www.allrecipes.com/recipe/57259/the-spiced-cider-project/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F149111.jpg
Hot Mulled Cider,"9  whole cloves , 9  whole allspice berries , 4 (3 inch) pieces cinnamon stick, broken into pieces , 1 gallon apple cider , 1 cup firmly packed light brown sugar , 2  lemons, thinly sliced ",https://www.allrecipes.com/recipe/275198/hot-mulled-cider/,https://www.31daily.com/wp-content/uploads/2016/10/md-hot-mulled-cider.jpg
Instant Pot&reg; Mulled Apple Cider,"4 cups apple cider , 3  cinnamon sticks, plus more for garnish , ½  lemon, zested  (optional), ½ teaspoon whole cloves, or to taste , ⅛ teaspoon ground nutmeg , ⅛ teaspoon ground allspice , 1 tablespoon honey, or to taste , ½  lemon, sliced  (optional",https://www.allrecipes.com/recipe/278606/instant-pot-mulled-apple-cider/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7688588.jpg
